student_id,name,cohort_year,program_code,school_id,y1s1_attendance_rate,y1s1_gpa,y1s1_avg_grade,y1s1_lms_activities,y1s1_courses_enrolled,y1s1_exam_eligible,y1s1_attendance_below_67,y1s1_gpa_below_2,y1s1_grade_below_40,y1s1_low_engagement,dropped_out,graduated_on_time,delayed_graduation,failed_courses,final_status
H2021_100206,James Kibet,2021,BSCM,SBS,0.651,2.54,71.8,64,6,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_102674,Ann Kamau,2021,BBSF,SIMS,0.325,1.97,31.4,31,6,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_103358,Sarah Achieng,2021,BSCP,SHSS,0.761,3.05,81.6,102,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103831,James Kibet,2021,BACO,SHSS,0.735,2.4,66.5,46,7,1,0,0,0,1,0,1,0,1,GRADUATED
H2021_100306,Mary Kibet,2021,BSCM,SBS,0.784,3.41,74.7,66,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103794,Daniel Kamau,2021,BACO,SHSS,0.844,3.01,73.9,89,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102202,Grace Ochieng,2021,BICS,SCES,0.819,2.94,82.7,93,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101062,Daniel Kibet,2021,BFS,SBS,0.792,3.22,75.6,66,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100844,Grace Wambui,2021,BSCM,SBS,0.774,2.56,74.5,61,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103873,Sarah Kibet,2021,BAIS,SHSS,0.725,2.48,68.6,58,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102252,Faith Muthoni,2021,BBIT,SCES,0.752,2.43,66.9,65,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100212,Joseph Wambui,2021,BFS,SBS,0.865,3.61,91.2,171,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103998,Joseph Ochieng,2021,BADS,SHSS,0.744,2.8,65.3,47,6,1,0,0,0,1,0,1,0,1,GRADUATED
H2021_100680,Faith Wambui,2021,BFS,SBS,0.713,2.4,64.1,42,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_100566,David Kibet,2021,BFS,SBS,0.795,3.24,81.4,102,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103291,Daniel Ochieng,2021,BBSE,SIMS,0.659,2.65,70.9,45,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_104355,Daniel Muthoni,2021,LLB,SLS,0.786,2.36,66.7,46,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_100681,John Achieng,2021,BCOM,SBS,0.822,3.34,82.2,111,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100181,Daniel Muthoni,2021,BSCM,SBS,0.871,4.0,83.5,193,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104280,Grace Kibet,2021,BACO,SHSS,0.855,3.88,88.7,105,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_102496,Faith Kamau,2021,BCNC,SCES,0.883,3.99,84.1,175,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102317,Ann Ochieng,2021,BICS,SCES,0.846,3.01,84.8,87,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104274,James Kibet,2021,BACO,SHSS,0.778,3.07,82.2,63,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100279,Lucy Muthoni,2021,BCOM,SBS,0.909,3.77,87.4,106,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103684,John Kamau,2021,BADS,SHSS,0.967,3.76,84.9,122,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104763,Ruth Njoroge,2021,LLB,SLS,0.316,2.19,53.8,31,6,0,1,0,0,1,0,0,1,0,DELAYED
H2021_100433,Mary Kibet,2021,BCOM,SBS,0.549,2.39,50.9,11,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_100290,Mary Ochieng,2021,BCOM,SBS,0.878,3.61,92.4,194,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101028,Ruth Kibet,2021,BSCM,SBS,0.949,3.79,81.2,162,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100536,Sarah Kamau,2021,BSCM,SBS,0.677,2.41,69.2,49,6,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_103632,John Njoroge,2021,BACO,SHSS,0.545,1.57,36.4,20,6,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_100189,Ann Kibet,2021,BCOM,SBS,0.712,2.64,59.4,49,6,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102175,Faith Wambui,2021,BBIT,SCES,0.664,2.59,73.0,59,7,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_103916,Ruth Wanjiru,2021,BSCP,SHSS,0.94,3.81,88.7,144,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101863,Ruth Kibet,2021,BBIT,SCES,0.852,3.07,73.5,95,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100271,Grace Njoroge,2021,BSCM,SBS,0.856,3.19,83.3,99,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101729,Ruth Wanjiru,2021,BICS,SCES,0.826,3.33,74.2,99,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104076,Jane Wanjiru,2021,BADS,SHSS,0.692,2.56,71.4,80,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102158,Peter Njoroge,2021,BBIT,SCES,0.966,3.79,80.3,113,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103932,David Achieng,2021,BACO,SHSS,0.672,2.51,64.2,59,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100112,Daniel Achieng,2021,BCOM,SBS,0.877,3.89,87.4,196,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102385,Peter Ochieng,2021,BBIT,SCES,0.958,3.78,87.4,161,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100221,Ruth Kamau,2021,BSCM,SBS,0.416,1.67,55.3,49,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_100628,Peter Achieng,2021,BSCM,SBS,0.704,2.4,71.6,72,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101182,Ruth Njoroge,2021,BCOM,SBS,0.759,2.78,72.3,63,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103382,Lucy Wambui,2021,BADS,SHSS,0.95,3.79,85.5,110,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102423,Jane Achieng,2021,BEEE,SCES,0.66,2.64,70.3,46,6,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_100791,David Muthoni,2021,BFS,SBS,0.983,3.57,91.1,115,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104276,John Kibet,2021,BAIS,SHSS,0.721,2.33,69.2,80,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100462,Ann Kamau,2021,BFS,SBS,0.362,1.91,56.0,31,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_104403,Jane Kibet,2021,LLB,SLS,0.879,3.95,81.0,112,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100552,Jane Achieng,2021,BCOM,SBS,0.484,1.57,54.6,11,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103130,Ann Achieng,2021,BSSD,SIMS,0.891,3.73,87.4,134,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101445,Mary Wambui,2021,BBIT,SCES,0.913,3.68,82.4,129,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100199,Joseph Achieng,2021,BCOM,SBS,0.925,3.99,80.8,155,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102590,Michael Wambui,2021,BBSE,SIMS,0.672,2.78,55.8,48,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_100403,Mary Kibet,2021,BSCM,SBS,0.768,2.6,62.4,42,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_103960,Ruth Wambui,2021,BSCP,SHSS,0.792,2.72,64.0,78,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104190,Faith Njoroge,2021,BACO,SHSS,0.97,3.78,87.3,157,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104764,Lucy Wambui,2021,LLB,SLS,0.878,3.29,74.6,64,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102096,Ann Achieng,2021,BBIT,SCES,0.602,1.98,37.7,41,7,0,1,1,1,1,0,1,0,1,GRADUATED
H2021_102901,Sarah Achieng,2021,BSSD,SIMS,0.685,2.02,42.1,29,7,1,0,0,0,1,0,1,0,1,GRADUATED
H2021_104463,Michael Wanjiru,2021,LLB,SLS,0.778,2.72,67.7,69,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100651,David Muthoni,2021,BFS,SBS,0.863,3.15,70.3,102,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100709,John Kibet,2021,BCOM,SBS,0.876,3.22,72.7,67,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101481,Peter Wambui,2021,BCNC,SCES,0.932,3.98,90.9,151,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104415,Sarah Wambui,2021,LLB,SLS,0.783,3.14,81.6,107,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103066,Peter Kibet,2021,BSSD,SIMS,0.861,3.17,80.2,84,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102396,Jane Wanjiru,2021,BCNC,SCES,0.672,2.45,73.9,47,7,1,0,0,0,1,0,0,1,1,DELAYED
H2021_101770,Ann Wanjiru,2021,BCNC,SCES,0.863,3.94,93.6,125,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100315,Kevin Kibet,2021,BSCM,SBS,0.682,1.74,52.0,33,7,1,0,1,0,1,0,1,0,1,GRADUATED
H2021_103762,Joseph Kibet,2021,BAIS,SHSS,0.964,3.88,87.3,123,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104910,Peter Muthoni,2021,LLB,SLS,0.786,2.33,66.5,57,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100114,Mary Wambui,2021,BFS,SBS,0.662,2.82,72.1,79,6,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_100961,Peter Muthoni,2021,BCOM,SBS,0.851,2.99,72.3,112,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102911,John Wambui,2021,BBSE,SIMS,0.885,3.58,86.9,106,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103406,David Achieng,2021,BSCP,SHSS,0.893,2.93,75.9,91,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_101624,Grace Ochieng,2021,BICS,SCES,0.414,2.02,38.1,36,6,0,1,0,1,1,1,0,0,1,DROPPED_OUT
H2021_103323,Ruth Muthoni,2021,BACO,SHSS,0.883,3.55,83.6,154,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_105000,Ann Achieng,2021,LLB,SLS,0.791,2.85,84.1,82,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101819,John Kamau,2021,BCNC,SCES,0.871,2.86,83.9,88,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_103195,Joseph Njoroge,2021,BSSD,SIMS,0.787,2.62,61.6,71,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103008,Peter Achieng,2021,BBSF,SIMS,0.441,2.21,52.8,36,7,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_103415,Lucy Kamau,2021,BADS,SHSS,0.777,3.4,83.6,95,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104529,Joseph Njoroge,2021,LLB,SLS,0.894,3.16,78.7,78,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101898,Ann Achieng,2021,BEEE,SCES,0.673,2.68,65.9,48,7,1,0,0,0,1,1,0,0,1,DROPPED_OUT
H2021_101919,John Achieng,2021,BICS,SCES,0.867,3.83,80.5,158,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101271,Michael Achieng,2021,BCNC,SCES,0.346,2.1,54.4,31,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_104177,Faith Achieng,2021,BADS,SHSS,0.541,1.77,40.6,48,6,0,1,1,0,1,0,1,0,1,GRADUATED
H2021_104963,Ann Ochieng,2021,LLB,SLS,0.882,4.0,86.1,102,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104884,Faith Muthoni,2021,LLB,SLS,0.876,3.38,80.0,88,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104095,Jane Wanjiru,2021,BSCP,SHSS,0.749,2.74,71.1,42,7,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_103160,Ann Kamau,2021,BBSE,SIMS,0.979,3.61,86.5,189,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101814,Sarah Wanjiru,2021,BEEE,SCES,0.818,2.94,70.9,71,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102427,Jane Achieng,2021,BCNC,SCES,0.569,1.51,33.1,26,6,0,1,1,1,1,0,1,0,1,GRADUATED
H2021_103951,Jane Njoroge,2021,BSCP,SHSS,0.935,3.92,86.0,153,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104429,Jane Kibet,2021,LLB,SLS,0.944,4.0,95.0,196,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102143,Mary Muthoni,2021,BBIT,SCES,0.8,3.47,71.0,94,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101627,James Ochieng,2021,BBIT,SCES,0.785,2.61,58.9,80,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100790,Michael Muthoni,2021,BFS,SBS,0.8,3.32,75.4,109,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103787,Lucy Wambui,2021,BAIS,SHSS,0.79,2.46,66.3,66,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101865,Mary Muthoni,2021,BICS,SCES,0.308,2.38,40.9,37,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_102866,Peter Ochieng,2021,BSSD,SIMS,0.715,2.89,65.3,73,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100872,Mary Kibet,2021,BCOM,SBS,0.99,3.93,83.9,200,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103272,Grace Wambui,2021,BBSF,SIMS,0.85,3.63,94.1,165,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103834,David Njoroge,2021,BACO,SHSS,0.401,2.04,59.1,29,7,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_100074,Joseph Muthoni,2021,BSCM,SBS,0.7,2.76,62.5,60,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101753,Jane Kamau,2021,BBIT,SCES,0.997,3.55,80.5,137,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_101422,Peter Wambui,2021,BICS,SCES,0.364,2.15,43.9,11,6,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_104222,James Wambui,2021,BSCP,SHSS,0.855,3.79,84.0,128,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104694,Mary Ochieng,2021,LLB,SLS,0.76,2.55,60.8,61,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104370,Michael Ochieng,2021,LLB,SLS,0.887,3.82,94.0,166,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104576,Faith Kibet,2021,LLB,SLS,0.743,2.65,72.3,67,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103810,Lucy Kibet,2021,BADS,SHSS,0.738,2.72,62.8,75,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102245,Ann Muthoni,2021,BEEE,SCES,0.982,4.0,84.2,197,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103048,Kevin Wambui,2021,BSSD,SIMS,1.0,3.97,84.1,142,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102446,Jane Wanjiru,2021,BICS,SCES,0.941,3.61,89.1,190,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100495,Ruth Njoroge,2021,BFS,SBS,0.305,2.33,43.5,30,7,0,1,0,0,1,0,0,1,0,DELAYED
H2021_103131,Daniel Kibet,2021,BBSA,SIMS,0.671,2.84,58.3,48,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_104322,Michael Achieng,2021,LLB,SLS,0.707,2.33,73.7,46,7,1,0,0,0,1,0,1,0,1,GRADUATED
H2021_104398,John Wambui,2021,LLB,SLS,0.867,3.18,79.1,91,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_101165,Ann Njoroge,2021,BFS,SBS,0.452,1.53,50.2,34,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_103735,Kevin Njoroge,2021,BAIS,SHSS,0.795,2.78,71.3,76,6,1,0,0,0,0,0,0,1,1,DELAYED
H2021_101731,Peter Wambui,2021,BICS,SCES,0.766,2.76,55.7,59,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104813,Ruth Kibet,2021,LLB,SLS,0.695,2.48,67.4,46,6,1,0,0,0,1,0,0,1,1,DELAYED
H2021_102403,Daniel Muthoni,2021,BICS,SCES,0.792,2.43,58.9,54,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103404,Lucy Kamau,2021,BACO,SHSS,0.655,2.71,69.5,80,7,0,1,0,0,0,0,0,1,0,DELAYED
H2021_100619,John Muthoni,2021,BCOM,SBS,0.622,1.58,34.1,22,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_101698,Sarah Achieng,2021,BEEE,SCES,0.676,2.81,57.8,60,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103594,Mary Njoroge,2021,BSCP,SHSS,0.759,3.2,79.7,67,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101958,Michael Njoroge,2021,BBIT,SCES,0.579,2.39,36.0,26,7,0,1,0,1,1,0,1,0,0,GRADUATED
H2021_101222,Mary Kibet,2021,BBIT,SCES,0.99,3.72,87.5,159,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102074,Faith Kamau,2021,BCNC,SCES,0.989,3.71,88.4,138,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103411,Grace Wambui,2021,BAIS,SHSS,0.543,2.37,48.2,35,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_100870,Sarah Achieng,2021,BFS,SBS,0.545,1.85,50.9,39,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102719,Michael Muthoni,2021,BSSD,SIMS,0.992,4.0,92.1,116,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101043,Jane Wambui,2021,BFS,SBS,0.883,3.69,85.4,137,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101362,Jane Ochieng,2021,BEEE,SCES,0.818,3.03,76.3,65,6,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_100357,Michael Ochieng,2021,BSCM,SBS,0.653,1.54,49.5,16,7,0,1,1,0,1,0,1,0,0,GRADUATED
H2021_101163,Ann Achieng,2021,BCOM,SBS,0.427,1.65,49.5,29,7,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102766,James Njoroge,2021,BSSD,SIMS,0.961,3.58,92.5,183,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_103253,David Achieng,2021,BBSF,SIMS,0.786,3.18,71.2,71,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101439,Kevin Muthoni,2021,BICS,SCES,0.756,3.23,70.5,68,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103604,Sarah Wanjiru,2021,BAIS,SHSS,0.82,3.18,81.9,67,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104941,Peter Njoroge,2021,LLB,SLS,0.771,2.65,63.3,78,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_104594,Grace Ochieng,2021,LLB,SLS,0.926,3.51,87.1,164,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103640,Grace Kamau,2021,BSCP,SHSS,0.824,3.02,78.2,65,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101254,Michael Wambui,2021,BICS,SCES,0.964,3.54,93.7,111,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103366,Mary Achieng,2021,BSCP,SHSS,0.879,3.51,93.4,119,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100333,Michael Muthoni,2021,BFS,SBS,0.989,3.69,94.4,187,7,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103695,Ruth Muthoni,2021,BADS,SHSS,0.895,3.35,81.8,101,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103569,Grace Njoroge,2021,BADS,SHSS,0.9,3.31,71.9,93,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102729,Peter Wambui,2021,BBSA,SIMS,0.665,2.88,58.6,41,7,0,1,0,0,1,0,1,0,0,GRADUATED
H2021_103668,Jane Muthoni,2021,BAIS,SHSS,0.707,2.5,56.0,56,7,1,0,0,0,0,0,1,0,1,GRADUATED
H2021_101631,David Kibet,2021,BICS,SCES,0.754,2.54,59.4,44,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_101117,James Wanjiru,2021,BFS,SBS,0.993,3.59,88.4,171,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101850,Sarah Njoroge,2021,BBIT,SCES,0.686,2.34,34.3,41,7,1,0,0,1,1,0,1,0,0,GRADUATED
H2021_103555,Mary Kamau,2021,BSCP,SHSS,0.337,2.1,37.6,50,7,0,1,0,1,0,1,0,0,1,DROPPED_OUT
H2021_103154,Grace Muthoni,2021,BBSA,SIMS,0.759,2.91,84.6,88,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_103266,Daniel Ochieng,2021,BBSA,SIMS,0.858,3.32,71.2,74,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101666,Grace Muthoni,2021,BBIT,SCES,0.874,3.08,79.1,99,6,1,0,0,0,0,0,0,1,0,DELAYED
H2021_100446,Joseph Kamau,2021,BCOM,SBS,0.918,3.91,80.6,131,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102246,Lucy Ochieng,2021,BCNC,SCES,0.657,2.79,70.0,56,7,0,1,0,0,0,0,1,0,0,GRADUATED
H2021_100453,David Kamau,2021,BCOM,SBS,0.464,1.57,48.0,25,6,0,1,1,0,1,0,1,0,1,GRADUATED
H2021_101552,James Muthoni,2021,BICS,SCES,0.587,1.93,31.3,25,7,0,1,1,1,1,0,1,0,0,GRADUATED
H2021_104435,Sarah Kamau,2021,LLB,SLS,0.343,1.67,50.5,49,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_102955,James Kibet,2021,BBSE,SIMS,0.792,2.95,82.7,87,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100015,Faith Muthoni,2021,BCOM,SBS,0.66,1.91,37.4,14,6,0,1,1,1,1,1,0,0,1,DROPPED_OUT
H2021_103629,Joseph Muthoni,2021,BAIS,SHSS,0.318,2.16,47.1,22,6,0,1,0,0,1,0,0,1,1,DELAYED
H2021_100946,Ruth Wambui,2021,BFS,SBS,0.762,2.37,59.8,66,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100248,Ann Muthoni,2021,BSCM,SBS,0.707,2.39,73.6,42,6,1,0,0,0,1,0,1,0,0,GRADUATED
H2021_104698,Joseph Kibet,2021,LLB,SLS,0.834,2.99,84.0,69,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100361,Grace Njoroge,2021,BFS,SBS,0.836,2.91,79.4,62,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104657,Joseph Wanjiru,2021,LLB,SLS,0.868,2.86,73.5,94,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101615,Ruth Wambui,2021,BEEE,SCES,0.757,2.88,71.0,113,7,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102304,Daniel Wambui,2021,BICS,SCES,0.76,2.79,56.2,47,6,1,0,0,0,1,0,0,1,1,DELAYED
H2021_104142,John Kamau,2021,BAIS,SHSS,0.721,2.78,55.7,58,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103169,Daniel Kibet,2021,BBSA,SIMS,0.802,2.96,73.0,118,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102479,Ruth Njoroge,2021,BEEE,SCES,0.685,1.91,36.6,43,7,1,0,1,1,1,1,0,0,1,DROPPED_OUT
H2021_104215,Grace Muthoni,2021,BAIS,SHSS,0.808,3.03,82.8,96,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104181,David Kibet,2021,BSCP,SHSS,0.943,3.97,89.8,150,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_104885,Ruth Muthoni,2021,LLB,SLS,0.772,2.43,72.6,61,6,1,0,0,0,0,0,0,1,1,DELAYED
H2021_103164,John Muthoni,2021,BBSF,SIMS,0.683,1.73,42.5,21,7,1,0,1,0,1,0,1,0,0,GRADUATED
H2021_100491,James Wambui,2021,BSCM,SBS,0.691,2.45,69.8,78,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_100863,Ruth Njoroge,2021,BCOM,SBS,0.367,1.53,45.3,47,6,0,1,1,0,1,1,0,0,1,DROPPED_OUT
H2021_101741,John Kamau,2021,BCNC,SCES,0.809,3.36,80.8,64,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104100,Joseph Ochieng,2021,BADS,SHSS,0.802,3.44,76.8,71,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104386,Ann Achieng,2021,LLB,SLS,0.882,2.82,77.6,112,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102448,Jane Njoroge,2021,BBIT,SCES,0.397,2.12,31.1,11,6,0,1,0,1,1,0,1,0,0,GRADUATED
H2021_104231,Grace Muthoni,2021,BAIS,SHSS,0.958,3.72,89.3,148,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_100507,Jane Wambui,2021,BFS,SBS,0.771,2.94,80.8,97,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_102678,Daniel Wambui,2021,BBSE,SIMS,0.827,3.02,70.0,115,6,1,0,0,0,0,1,0,0,1,DROPPED_OUT
H2021_102996,Michael Ochieng,2021,BSSD,SIMS,0.342,2.3,37.4,23,6,0,1,0,1,1,0,1,0,0,GRADUATED
H2021_101943,Lucy Achieng,2021,BCNC,SCES,0.782,3.01,79.9,98,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101223,Peter Muthoni,2021,BEEE,SCES,0.885,3.01,72.4,78,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101114,Ruth Muthoni,2021,BSCM,SBS,0.599,2.14,59.5,26,7,0,1,0,0,1,1,0,0,1,DROPPED_OUT
H2021_101906,John Kibet,2021,BEEE,SCES,0.878,3.87,92.2,139,7,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_103424,Faith Wanjiru,2021,BACO,SHSS,0.907,3.71,93.4,107,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_101878,Peter Achieng,2021,BBIT,SCES,0.865,3.83,83.8,198,6,1,0,0,0,0,0,1,0,0,GRADUATED
H2021_104673,John Achieng,2021,LLB,SLS,0.861,3.86,93.6,142,7,1,0,0,0,0,0,1,0,0,GRADUATED
