student_id,name,email,gender,age,program_id,program_code,school_id,year_of_study,semester,class_level,enrollment_date,status
100651,David Otieno,david.otieno651@strathmore.edu,Male,18,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-09-30,Active
100652,Joyce Chebet,joyce.chebet652@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-11-09,On Leave
100653,Brian Muthoni,brian.muthoni653@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-11-19,Active
100654,Kevin Jepkorir,kevin.jepkorir654@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-10-14,Active
100655,Rose Achieng,rose.achieng655@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-07-31,Active
100656,Brian Otieno,brian.otieno656@strathmore.edu,Female,18,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-08-18,On Leave
100657,Faith Kibet,faith.kibet657@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-10-03,Active
100658,Joyce Wambui,joyce.wambui658@strathmore.edu,Male,24,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-10-21,Active
100659,Daniel Kariuki,daniel.kariuki659@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-12-04,Active
100660,Vincent Kipchoge,vincent.kipchoge660@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-10-19,Active
100661,Nancy Muthoni,nancy.muthoni661@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-10-19,Active
100662,Ann Njeri,ann.njeri662@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-11-21,Active
100663,Grace Kamau,grace.kamau663@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-07-17,Active
100664,Peter Wangui,peter.wangui664@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-10-01,Active
100665,James Achieng,james.achieng665@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2024-01-05,On Leave
100666,Ann Wambui,ann.wambui666@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-09-18,Active
100667,Lucy Mutua,lucy.mutua667@strathmore.edu,Female,24,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-12-29,Active
100668,Joseph Mutua,joseph.mutua668@strathmore.edu,Male,24,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-09-14,Active
100669,Mary Wambui,mary.wambui669@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-11-21,Active
100670,Joseph Nyambura,joseph.nyambura670@strathmore.edu,Male,23,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-10-25,Active
100671,Mary Kipchoge,mary.kipchoge671@strathmore.edu,Female,19,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-09-02,Active
100672,Samuel Jepkorir,samuel.jepkorir672@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-09-15,Active
100673,Kevin Njoroge,kevin.njoroge673@strathmore.edu,Female,23,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-07-15,Active
100674,Vincent Achieng,vincent.achieng674@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-07-29,Active
100675,Brian Mwangi,brian.mwangi675@strathmore.edu,Female,19,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-11-26,Active
100676,Samuel Kibet,samuel.kibet676@strathmore.edu,Male,19,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-09-23,Active
100677,Rose Kariuki,rose.kariuki677@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-11-18,Active
100678,Michael Kamau,michael.kamau678@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-08-06,Active
100679,Faith Njoroge,faith.njoroge679@strathmore.edu,Female,24,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-12-19,Active
100680,John Wambui,john.wambui680@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-12-02,Active
100681,Ruth Wanjiru,ruth.wanjiru681@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-12-17,Active
100682,Ann Achieng,ann.achieng682@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-08-13,Active
100683,Mary Ochieng,mary.ochieng683@strathmore.edu,Female,23,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-12-22,Active
100684,Nancy Ochieng,nancy.ochieng684@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-07-15,Active
100685,Daniel Kipchoge,daniel.kipchoge685@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-12-12,Active
100686,Emmanuel Kipchoge,emmanuel.kipchoge686@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-08-05,Active
100687,Michael Kipchoge,michael.kipchoge687@strathmore.edu,Female,23,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-09-04,Active
100688,Caroline Wambui,caroline.wambui688@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2023-01-02,Active
100689,Sarah Njoroge,sarah.njoroge689@strathmore.edu,Male,23,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-10-11,Active
100690,Emmanuel Njoroge,emmanuel.njoroge690@strathmore.edu,Female,20,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-12-21,Active
100691,Brian Jepkorir,brian.jepkorir691@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-10-13,Active
100692,Samuel Kamau,samuel.kamau692@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-07-20,Active
100693,Lucy Wanjiru,lucy.wanjiru693@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-08-24,Active
100694,Kevin Njeri,kevin.njeri694@strathmore.edu,Female,18,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-11-15,Active
100695,Daniel Chebet,daniel.chebet695@strathmore.edu,Female,18,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-10-13,On Leave
100696,Emmanuel Jepkorir,emmanuel.jepkorir696@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-10-22,Active
100697,Daniel Wanjiru,daniel.wanjiru697@strathmore.edu,Male,23,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-11-09,Active
100698,Jane Njoroge,jane.njoroge698@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-12-30,Active
100699,Peter Kariuki,peter.kariuki699@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-10-12,On Leave
100700,Rose Kipchoge,rose.kipchoge700@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-08-29,Active
100701,James Njoroge,james.njoroge701@strathmore.edu,Female,18,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2025-01-06,Active
100702,Mary Ochieng,mary.ochieng702@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-08-28,Active
100703,Rose Nyambura,rose.nyambura703@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-11-17,Active
100704,Michael Jepkorir,michael.jepkorir704@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-12-01,Active
100705,Sarah Kamau,sarah.kamau705@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-10-30,Active
100706,Vincent Nyambura,vincent.nyambura706@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-08-05,Active
100707,Nancy Kariuki,nancy.kariuki707@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-07-19,Active
100708,Joseph Wanjiru,joseph.wanjiru708@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-07-11,Active
100709,Samuel Kariuki,samuel.kariuki709@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-07-21,Active
100710,Peter Kariuki,peter.kariuki710@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-09-14,Active
100711,Emmanuel Kariuki,emmanuel.kariuki711@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-08-04,Active
100712,Ruth Mwangi,ruth.mwangi712@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-09-06,Active
100713,Lucy Muthoni,lucy.muthoni713@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-10-28,Active
100714,Caroline Kibet,caroline.kibet714@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-08-18,Active
100715,Jane Jepkorir,jane.jepkorir715@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-08-03,Active
100716,Grace Wangui,grace.wangui716@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-07-15,Active
100717,Ann Mutua,ann.mutua717@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-12-10,Active
100718,Kevin Mutua,kevin.mutua718@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-09-26,Active
100719,Sarah Mwangi,sarah.mwangi719@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-11-14,Active
100720,Samuel Kamau,samuel.kamau720@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-10-01,Active
100721,Kevin Njoroge,kevin.njoroge721@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-09-19,Active
100722,Ruth Ochieng,ruth.ochieng722@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-12-23,Active
100723,Nancy Wanjiru,nancy.wanjiru723@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-12-31,Active
100724,Vincent Mwangi,vincent.mwangi724@strathmore.edu,Female,23,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-09-19,Active
100725,Joyce Achieng,joyce.achieng725@strathmore.edu,Male,24,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-10-08,Active
100726,James Nyambura,james.nyambura726@strathmore.edu,Male,19,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-07-27,Active
100727,Rose Wangui,rose.wangui727@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-07-28,Active
100728,Kevin Njeri,kevin.njeri728@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-10-02,Active
100729,Grace Njeri,grace.njeri729@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-09-24,On Leave
100730,Samuel Chebet,samuel.chebet730@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-12-10,Active
100731,Vincent Ochieng,vincent.ochieng731@strathmore.edu,Female,19,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-08-28,Active
100732,Peter Wambui,peter.wambui732@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-10-13,Active
100733,John Wangui,john.wangui733@strathmore.edu,Female,24,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-10-10,On Leave
100734,Jane Nyambura,jane.nyambura734@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-12-24,Active
100735,Samuel Achieng,samuel.achieng735@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-09-05,Active
100736,Brian Ochieng,brian.ochieng736@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-10-30,Active
100737,John Muthoni,john.muthoni737@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-11-25,Active
100738,Vincent Wambui,vincent.wambui738@strathmore.edu,Male,23,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-12-18,On Leave
100739,Caroline Kibet,caroline.kibet739@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-07-23,Active
100740,Emmanuel Achieng,emmanuel.achieng740@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-12-10,Active
100741,Kevin Mwangi,kevin.mwangi741@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-10-03,Active
100742,Joseph Wangui,joseph.wangui742@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-10-27,On Leave
100743,Kevin Mwangi,kevin.mwangi743@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-09-20,Active
100744,Emmanuel Otieno,emmanuel.otieno744@strathmore.edu,Female,20,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-11-04,Active
100745,Joseph Kariuki,joseph.kariuki745@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-10-20,Active
100746,Joyce Kamau,joyce.kamau746@strathmore.edu,Female,18,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-08-26,Active
100747,Kevin Chebet,kevin.chebet747@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-12-31,Active
100748,Peter Wanjiru,peter.wanjiru748@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-08-07,Active
100749,Joyce Achieng,joyce.achieng749@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-09-10,Active
100750,Peter Kariuki,peter.kariuki750@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-11-28,Active
100751,Michael Wanjiru,michael.wanjiru751@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-11-03,On Leave
100752,Michael Achieng,michael.achieng752@strathmore.edu,Female,22,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-08-05,Active
100753,Emmanuel Wangui,emmanuel.wangui753@strathmore.edu,Female,19,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-08-03,Active
100754,Kevin Otieno,kevin.otieno754@strathmore.edu,Male,18,SBS_BSCM,BSCM,SBS,1,1,BSCM1.1,2024-08-14,Active
100755,Kevin Kamau,kevin.kamau755@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,4,1,BCOM4.1,2021-07-22,Active
100756,James Mutua,james.mutua756@strathmore.edu,Female,24,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-09-19,Active
100757,Rose Ochieng,rose.ochieng757@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-12-08,Active
100758,Ruth Mutua,ruth.mutua758@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-10-07,Active
100759,Daniel Ochieng,daniel.ochieng759@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-08-20,Active
100760,Joseph Njoroge,joseph.njoroge760@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-09-06,Active
100761,Emmanuel Kariuki,emmanuel.kariuki761@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2024-01-02,Active
100762,Samuel Wambui,samuel.wambui762@strathmore.edu,Male,23,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-09-03,Active
100763,Kevin Kamau,kevin.kamau763@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-12-28,Active
100764,David Kipchoge,david.kipchoge764@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-12-30,Active
100765,Lucy Kamau,lucy.kamau765@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,4,1,BFS4.1,2022-01-05,Active
100766,Mary Nyambura,mary.nyambura766@strathmore.edu,Male,18,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-12-11,Active
100767,Caroline Wambui,caroline.wambui767@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-07-18,Active
100768,Sarah Jepkorir,sarah.jepkorir768@strathmore.edu,Male,19,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-08-10,Active
100769,Peter Muthoni,peter.muthoni769@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-07-14,Active
100770,Grace Kariuki,grace.kariuki770@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-07-31,Active
100771,Grace Kamau,grace.kamau771@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-11-24,On Leave
100772,Vincent Nyambura,vincent.nyambura772@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-12-03,Active
100773,Brian Kariuki,brian.kariuki773@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-08-09,Active
100774,Lucy Ochieng,lucy.ochieng774@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-08-19,Active
100775,Sarah Kipchoge,sarah.kipchoge775@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-07-31,Active
100776,Michael Wanjiru,michael.wanjiru776@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-09-03,Active
100777,Joyce Wanjiru,joyce.wanjiru777@strathmore.edu,Female,19,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-09-18,Active
100778,Caroline Kariuki,caroline.kariuki778@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-11-28,Active
100779,Lucy Kipchoge,lucy.kipchoge779@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-08-09,Active
100780,Ann Njoroge,ann.njoroge780@strathmore.edu,Male,22,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-11-11,Active
100781,Rose Njeri,rose.njeri781@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-09-10,Active
100782,Mary Njeri,mary.njeri782@strathmore.edu,Female,20,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-10-01,Active
100783,Kevin Njoroge,kevin.njoroge783@strathmore.edu,Male,22,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-12-07,Active
100784,Samuel Wanjiru,samuel.wanjiru784@strathmore.edu,Male,23,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-09-13,Active
100785,Daniel Wambui,daniel.wambui785@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-12-17,Active
100786,Brian Wangui,brian.wangui786@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2024-01-05,Active
100787,Rose Wambui,rose.wambui787@strathmore.edu,Female,20,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-08-10,On Leave
100788,Samuel Kamau,samuel.kamau788@strathmore.edu,Male,24,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-09-01,Active
100789,Brian Mwangi,brian.mwangi789@strathmore.edu,Female,24,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-11-08,Active
100790,John Njeri,john.njeri790@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-11-08,Active
100791,Peter Kamau,peter.kamau791@strathmore.edu,Male,24,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-08-15,Active
100792,John Kariuki,john.kariuki792@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-10-06,Active
100793,Vincent Kamau,vincent.kamau793@strathmore.edu,Female,18,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-10-24,Active
100794,Michael Jepkorir,michael.jepkorir794@strathmore.edu,Female,19,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-08-30,On Leave
100795,Joyce Chebet,joyce.chebet795@strathmore.edu,Female,20,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-09-10,Active
100796,Ruth Chebet,ruth.chebet796@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-10-15,Active
100797,Sarah Wangui,sarah.wangui797@strathmore.edu,Female,21,SBS_BSCM,BSCM,SBS,2,1,BSCM2.1,2023-11-01,Active
100798,Ann Otieno,ann.otieno798@strathmore.edu,Female,20,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-09-14,Active
100799,Brian Muthoni,brian.muthoni799@strathmore.edu,Female,23,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-07-20,On Leave
100800,Peter Njoroge,peter.njoroge800@strathmore.edu,Male,24,SBS_BSCM,BSCM,SBS,4,1,BSCM4.1,2021-11-24,Active
100801,Peter Muthoni,peter.muthoni801@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-09-03,Active
100802,David Kipchoge,david.kipchoge802@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-09-08,Active
100803,Kevin Kamau,kevin.kamau803@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-11-10,Active
100804,Brian Mutua,brian.mutua804@strathmore.edu,Female,24,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-08-10,Active
100805,Brian Jepkorir,brian.jepkorir805@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,4,2,BSCM4.2,2021-10-22,Active
100806,Michael Wambui,michael.wambui806@strathmore.edu,Female,21,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-12-02,Active
100807,Kevin Achieng,kevin.achieng807@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-07-15,Active
100808,James Achieng,james.achieng808@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-08-14,Active
100809,Michael Chebet,michael.chebet809@strathmore.edu,Male,21,SBS_BFS,BFS,SBS,2,1,BFS2.1,2023-10-12,Active
100810,Kevin Jepkorir,kevin.jepkorir810@strathmore.edu,Male,19,SBS_BFS,BFS,SBS,2,2,BFS2.2,2023-09-27,On Leave
100811,James Kariuki,james.kariuki811@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-07-27,Active
100812,Lucy Nyambura,lucy.nyambura812@strathmore.edu,Female,19,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-09-08,Active
100813,James Jepkorir,james.jepkorir813@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-08-02,Active
100814,Kevin Chebet,kevin.chebet814@strathmore.edu,Male,19,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-08-11,Active
100815,Michael Njoroge,michael.njoroge815@strathmore.edu,Female,18,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-08-29,Active
100816,Lucy Mutua,lucy.mutua816@strathmore.edu,Female,19,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-09-20,Active
100817,Ruth Kamau,ruth.kamau817@strathmore.edu,Female,22,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-09-16,Active
100818,Peter Njoroge,peter.njoroge818@strathmore.edu,Female,23,SBS_BFS,BFS,SBS,4,2,BFS4.2,2021-11-28,Active
100819,Ann Njeri,ann.njeri819@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,2,1,BCOM2.1,2023-10-23,Active
100820,Brian Mutua,brian.mutua820@strathmore.edu,Male,18,SBS_BSCM,BSCM,SBS,1,2,BSCM1.2,2024-09-25,Active
100821,Michael Njeri,michael.njeri821@strathmore.edu,Male,20,SBS_BSCM,BSCM,SBS,2,2,BSCM2.2,2023-11-22,Active
100822,Jane Jepkorir,jane.jepkorir822@strathmore.edu,Female,23,SBS_BFS,BFS,SBS,4,1,BFS4.1,2021-09-04,Active
100823,Kevin Wambui,kevin.wambui823@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,1,1,BFS1.1,2024-10-23,On Leave
100824,Emmanuel Wangui,emmanuel.wangui824@strathmore.edu,Female,19,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-09-04,Active
100825,Emmanuel Wambui,emmanuel.wambui825@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-12-21,Active
100826,Ruth Wangui,ruth.wangui826@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,4,2,BCOM4.2,2021-10-05,Active
100827,Samuel Kamau,samuel.kamau827@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-10-19,Active
100828,Vincent Kibet,vincent.kibet828@strathmore.edu,Male,22,SBS_BFS,BFS,SBS,3,1,BFS3.1,2022-10-08,Active
100829,Ruth Wanjiru,ruth.wanjiru829@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,3,2,BSCM3.2,2022-08-01,Active
100830,Sarah Achieng,sarah.achieng830@strathmore.edu,Female,22,SBS_BFS,BFS,SBS,3,2,BFS3.2,2022-07-17,Active
100831,Ruth Muthoni,ruth.muthoni831@strathmore.edu,Male,21,SBS_BCOM,BCOM,SBS,3,1,BCOM3.1,2022-08-29,Active
100832,Lucy Njeri,lucy.njeri832@strathmore.edu,Male,21,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-11-30,Active
100833,David Jepkorir,david.jepkorir833@strathmore.edu,Female,18,SBS_BCOM,BCOM,SBS,1,2,BCOM1.2,2024-12-09,Active
100834,John Wangui,john.wangui834@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,3,2,BCOM3.2,2022-09-17,Active
100835,Caroline Kipchoge,caroline.kipchoge835@strathmore.edu,Female,20,SBS_BSCM,BSCM,SBS,3,1,BSCM3.1,2022-12-09,Active
100836,Vincent Kibet,vincent.kibet836@strathmore.edu,Male,20,SBS_BCOM,BCOM,SBS,2,2,BCOM2.2,2023-12-06,On Leave
100837,Ann Muthoni,ann.muthoni837@strathmore.edu,Female,21,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-12-28,Active
100838,Mary Kipchoge,mary.kipchoge838@strathmore.edu,Male,20,SBS_BFS,BFS,SBS,1,2,BFS1.2,2024-12-27,Active
100839,Joyce Kamau,joyce.kamau839@strathmore.edu,Male,19,SBS_BCOM,BCOM,SBS,1,1,BCOM1.1,2024-11-21,Active
